"Team","idseason","Player","Fixture","Game","idgame","Season","Phase","Round","Home_Away","Against","Position","Minutes played","Goals","Assists","Yellow card","Red card","Shots on target","Shots off target","Shots blocked","Dribble attempts","Dribble attempts succ","Penalty won","Big chances missed","Penalty miss","Hit woodwork","Defensive actions","Clearances","Blocked shots","Interceptions","Total tackles","Dribbled past","Penalty committed","Own goals","Last man tackle","Error led to shot","Clearance off line","Error led to goal","Touches","Accurate passes","Total passes","Accurate passes(%)","Key passes","Total Crosses","Accurate Crosses","Total Long balls","Accurate Long balls","Big chances created","Duels","Duels won","Ground duels","Ground duels won","Aerial duels","Aerial duels won","Possession lost","Fouls","Was fouled","Offsides","Saves","Punches","Runs out","Runs out succ","High claims","Saves from inside box","Penalties saved","Dribble(%)","Passes(%)","Crosses(%)","Long balls(%)","Duels(%)","Ground duels(%)","Aerial duels(%)","Runs out(%)","Result"
"AEK Athens","8_5_2023-2024","Niclas Eliasson",8,5,"8_5","2023-2024","Regular Season","First Round","Away","Asteras Aktor","M",90,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53,30,35,"(86%)",3,8,2,1,0,0,10,4,7,1,3,3,16,3,1,0,NA,NA,NA,NA,NA,NA,NA,0,0.857,0.25,0,0.4,0.143,1,NA,"Win"
"AEK Athens","8_5_2023-2024","Lazaros Rota",8,5,"8_5","2023-2024","Regular Season","First Round","Away","Asteras Aktor","D",90,0,0,1,0,0,0,1,1,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,71,49,54,"(91%)",0,2,0,4,2,0,7,3,5,1,2,2,11,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.907,0,0.5,0.429,0.2,1,NA,"Win"
"AEK Athens","8_5_2023-2024","Konstantinos Galanopoulos",8,5,"8_5","2023-2024","Regular Season","First Round","Away","Asteras Aktor","M",25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,47,48,"(98%)",2,0,0,1,1,0,1,0,1,0,0,0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.979,NA,1,0,0,NA,NA,"Win"
"AEK Athens","8_5_2023-2024","Jens Jonsson",8,5,"8_5","2023-2024","Regular Season","First Round","Away","Asteras Aktor","M",72,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,49,34,41,"(83%)",3,1,0,5,2,0,5,0,4,0,1,0,10,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.829,0,0.4,0,0,0,NA,"Win"
"AEK Athens","9_6_2023-2024","Djibril Sidibe",9,6,"9_6","2023-2024","Regular Season","First Round","Home","PAOK","D",90,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,2,0,1,0,0,0,0,0,0,60,26,41,"(63%)",1,1,1,6,5,0,9,5,4,1,5,4,21,2,2,0,NA,NA,NA,NA,NA,NA,NA,0,0.634,1,0.833,0.556,0.25,0.8,NA,"Win"
"AEK Athens","9_6_2023-2024","Cican Stankovic",9,6,"9_6","2023-2024","Regular Season","First Round","Home","PAOK","G",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,33,43,"(77%)",0,0,0,26,16,0,0,0,0,0,0,0,10,0,0,0,2,0,1,1,0,2,0,NA,0.767,NA,0.615,NA,NA,NA,1,"Win"
"AEK Athens","9_6_2023-2024","Milad Mohammadi",9,6,"9_6","2023-2024","Regular Season","First Round","Home","PAOK","D",90,0,0,0,0,0,0,0,2,1,0,0,0,0,7,2,1,1,3,0,0,0,0,0,0,0,55,25,34,"(74%)",0,2,1,11,5,0,8,5,5,4,3,1,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.5,0.735,0.5,0.455,0.625,0.8,0.333,NA,"Win"
"AEK Athens","9_6_2023-2024","Niclas Eliasson",9,6,"9_6","2023-2024","Regular Season","First Round","Home","PAOK","M",83,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,10,17,"(59%)",3,10,3,2,1,1,7,0,5,0,2,0,19,2,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.588,0.3,0.5,0,0,0,NA,"Win"
"AEK Athens","9_6_2023-2024","Orbelin Pineda",9,6,"9_6","2023-2024","Regular Season","First Round","Home","PAOK","M",90,1,0,1,0,1,0,0,5,3,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,59,37,42,"(88%)",1,1,0,3,2,0,9,5,8,4,1,1,11,1,2,0,NA,NA,NA,NA,NA,NA,NA,0.6,0.881,0,0.667,0.556,0.5,1,NA,"Win"
"AEK Athens","9_6_2023-2024","Rodolfo Pizarro",9,6,"9_6","2023-2024","Regular Season","First Round","Home","PAOK","M",14,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15,8,12,"(67%)",0,0,0,0,0,0,2,2,2,2,0,0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.667,NA,NA,1,1,NA,NA,"Win"
"AEK Athens","9_6_2023-2024","Petros Mantalos",9,6,"9_6","2023-2024","Regular Season","First Round","Home","PAOK","M",64,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,44,24,30,"(80%)",1,4,0,4,3,1,7,3,5,2,2,1,12,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0,0.75,0.429,0.4,0.5,NA,"Win"
"AEK Athens","9_6_2023-2024","Mijat Gacinovic",9,6,"9_6","2023-2024","Regular Season","First Round","Home","PAOK","M",14,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,"(75%)",0,0,0,0,0,0,5,2,3,0,2,2,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,0.4,0,1,NA,"Win"
"AEK Athens","9_6_2023-2024","Damian Szymanski",9,6,"9_6","2023-2024","Regular Season","First Round","Home","PAOK","M",83,0,1,1,0,0,0,1,1,1,0,0,0,0,10,2,0,4,4,1,0,0,0,0,0,0,62,26,43,"(60%)",1,1,1,17,8,0,7,5,7,5,0,0,19,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.605,1,0.471,0.714,0.714,NA,NA,"Win"
"AEK Athens","9_6_2023-2024","Jens Jonsson",9,6,"9_6","2023-2024","Regular Season","First Round","Home","PAOK","M",65,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,36,22,31,"(71%)",1,0,0,4,1,0,2,1,2,1,0,0,11,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA,0.25,0.5,0.5,NA,NA,"Win"
"AEK Athens","9_6_2023-2024","Ezequiel Ponce",9,6,"9_6","2023-2024","Regular Season","First Round","Home","PAOK","F",83,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,27,11,14,"(79%)",1,0,0,1,1,0,14,4,8,2,6,2,12,4,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.786,NA,1,0.286,0.25,0.333,NA,"Win"
"AEK Athens","9_6_2023-2024","Domagoj Vida",9,6,"9_6","2023-2024","Regular Season","First Round","Home","PAOK","D",90,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,48,33,43,"(77%)",0,0,0,10,5,0,4,3,0,0,4,3,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.767,NA,0.5,0.75,NA,0.75,NA,"Win"
"AEK Athens","9_6_2023-2024","Steven Zuber",9,6,"9_6","2023-2024","Regular Season","First Round","Home","PAOK","F",26,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,13,"(69%)",1,0,0,0,0,0,2,2,1,1,1,1,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.692,NA,NA,1,1,1,NA,"Win"
"AEK Athens","9_6_2023-2024","Nordin Amrabat",9,6,"9_6","2023-2024","Regular Season","First Round","Home","PAOK","F",14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,"(75%)",0,1,0,1,0,0,1,0,1,0,0,0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.75,0,0,0,0,NA,NA,"Win"
"AEK Athens","9_6_2023-2024","Konstantinos Galanopoulos",9,6,"9_6","2023-2024","Regular Season","First Round","Home","PAOK","M",25,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15,9,10,"(90%)",0,0,0,0,0,0,3,3,3,3,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,0.9,NA,NA,1,1,NA,NA,"Win"
"AEK Athens","9_6_2023-2024","Harold Moukoudi",9,6,"9_6","2023-2024","Regular Season","First Round","Home","PAOK","D",90,0,0,0,0,1,0,0,0,0,0,1,0,0,5,2,0,1,2,1,0,0,0,0,0,0,53,36,42,"(86%)",0,0,0,6,4,0,8,4,6,4,2,0,6,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0.857,NA,0.667,0.5,0.667,0,NA,"Win"
"Aris Thessaloniki","1_3_2023-2024","Alvaro Zamora",1,3,"1_3","2023-2024","Regular Season","First Round","Away","OFI Crete","M",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,"(100%)",0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,"Lose"
"Aris Thessaloniki","1_3_2023-2024","Lefteris Choutesiotis",1,3,"1_3","2023-2024","Regular Season","First Round","Away","OFI Crete","G",90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,40,26,33,"(79%)",0,0,0,11,4,0,0,0,0,0,0,0,7,0,0,0,1,0,2,2,0,1,0,NA,0.788,NA,0.364,NA,NA,NA,1,"Lose"
"Aris Thessaloniki","1_3_2023-2024","Neven Durasek",1,3,"1_3","2023-2024","Regular Season","First Round","Away","OFI Crete","M",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,8,"(88%)",0,1,1,0,0,0,3,2,3,2,0,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0.875,1,NA,0.667,0.667,NA,NA,"Lose"
"Aris Thessaloniki","1_3_2023-2024","Loren Moron",1,3,"1_3","2023-2024","Regular Season","First Round","Away","OFI Crete","F",90,1,0,0,0,3,1,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,28,5,8,"(63%)",1,0,0,1,1,0,13,7,10,7,3,0,8,1,7,1,NA,NA,NA,NA,NA,NA,NA,0,0.625,NA,1,0.538,0.7,0,NA,"Lose"
"Aris Thessaloniki","1_3_2023-2024","Lazaros Christodoulopoulos",1,3,"1_3","2023-2024","Regular Season","First Round","Away","OFI Crete","F",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,"(100%)",0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,0,0,NA,NA,"Lose"
"Aris Thessaloniki","1_3_2023-2024","David Moberg Karlsson",1,3,"1_3","2023-2024","Regular Season","First Round","Away","OFI Crete","M",80,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,18,22,"(82%)",2,6,4,0,0,0,4,1,4,1,0,0,8,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0.818,0.667,NA,0.25,0.25,NA,NA,"Lose"
"Aris Thessaloniki","1_3_2023-2024","Martin Montoya",1,3,"1_3","2023-2024","Regular Season","First Round","Away","OFI Crete","D",90,0,1,0,0,0,1,0,1,1,0,0,0,0,8,2,0,3,3,1,0,0,0,0,0,0,86,44,53,"(83%)",2,3,2,2,1,1,10,8,10,8,0,0,15,0,4,0,NA,NA,NA,NA,NA,NA,NA,1,0.83,0.667,0.5,0.8,0.8,NA,NA,"Lose"
"Aris Thessaloniki","1_3_2023-2024","Vladimir Darida",1,3,"1_3","2023-2024","Regular Season","First Round","Away","OFI Crete","M",89,0,0,1,0,0,1,0,2,1,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,79,55,65,"(85%)",3,2,0,6,4,0,9,5,7,5,2,0,13,1,2,0,NA,NA,NA,NA,NA,NA,NA,0.5,0.846,0,0.667,0.556,0.714,0,NA,"Lose"
"Aris Thessaloniki","1_3_2023-2024","Cheick Doukoure",1,3,"1_3","2023-2024","Regular Season","First Round","Away","OFI Crete","M",45,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,25,21,22,"(95%)",1,0,0,2,1,0,3,2,3,2,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.955,NA,0.5,0.667,0.667,NA,NA,"Lose"
"Aris Thessaloniki","1_3_2023-2024","Lukas Rupp",1,3,"1_3","2023-2024","Regular Season","First Round","Away","OFI Crete","M",80,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,47,48,"(98%)",0,0,0,1,1,0,4,3,4,3,0,0,2,1,2,0,NA,NA,NA,NA,NA,NA,NA,1,0.979,NA,1,0.75,0.75,NA,NA,"Lose"
"Aris Thessaloniki","1_3_2023-2024","Jean Jules Mvondo",1,3,"1_3","2023-2024","Regular Season","First Round","Away","OFI Crete","M",45,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,42,29,38,"(76%)",0,0,0,2,2,0,2,0,2,0,0,0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.763,NA,1,0,0,NA,NA,"Lose"
"Aris Thessaloniki","1_3_2023-2024","Luis Palma",1,3,"1_3","2023-2024","Regular Season","First Round","Away","OFI Crete","M",90,0,1,0,0,2,1,1,4,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,64,27,36,"(75%)",4,7,0,8,4,1,12,6,12,6,0,0,23,2,4,0,NA,NA,NA,NA,NA,NA,NA,0.5,0.75,0,0.5,0.5,0.5,NA,NA,"Lose"
"Aris Thessaloniki","1_3_2023-2024","Fabiano",1,3,"1_3","2023-2024","Regular Season","First Round","Away","OFI Crete","D",90,1,0,1,0,1,0,0,0,0,0,0,0,0,6,4,0,1,1,2,0,0,0,0,0,0,80,64,69,"(93%)",1,0,0,7,3,0,12,5,4,1,8,4,6,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.928,NA,0.429,0.417,0.25,0.5,NA,"Lose"
"Aris Thessaloniki","1_3_2023-2024","Franco Ferrari",1,3,"1_3","2023-2024","Regular Season","First Round","Away","OFI Crete","D",90,0,0,1,0,0,1,0,1,1,0,0,0,0,4,0,0,1,3,2,0,0,0,0,0,0,78,42,59,"(71%)",0,3,2,11,5,0,9,5,7,4,2,1,20,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.712,0.667,0.455,0.556,0.571,0.5,NA,"Lose"
"Aris Thessaloniki","1_3_2023-2024","Moses Odubajo",1,3,"1_3","2023-2024","Regular Season","First Round","Away","OFI Crete","D",90,0,0,0,0,0,0,0,3,2,0,0,0,0,7,3,3,1,0,0,0,0,0,0,1,0,68,49,54,"(91%)",0,0,0,4,1,0,8,5,6,3,2,2,7,2,1,0,NA,NA,NA,NA,NA,NA,NA,0.667,0.907,NA,0.25,0.625,0.5,1,NA,"Lose"
"Aris Thessaloniki","10_6_2023-2024","Neven Durasek",10,6,"10_6","2023-2024","Regular Season","First Round","Home","Atromitos Athens","M",16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,14,7,12,"(58%)",0,0,0,1,0,0,2,1,2,1,0,0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.583,NA,0,0.5,0.5,NA,NA,"Lose"
"Aris Thessaloniki","10_6_2023-2024","Vladimir Darida",10,6,"10_6","2023-2024","Regular Season","First Round","Home","Atromitos Athens","M",90,0,0,1,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,50,32,39,"(82%)",2,3,1,6,3,0,9,3,5,2,4,1,12,3,1,0,NA,NA,NA,NA,NA,NA,NA,1,0.821,0.333,0.5,0.333,0.4,0.25,NA,"Lose"
"Aris Thessaloniki","10_6_2023-2024","Alvaro Zamora",10,6,"10_6","2023-2024","Regular Season","First Round","Home","Atromitos Athens","M",31,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,21,7,13,"(54%)",0,2,1,2,1,0,2,2,2,2,0,0,7,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.538,0.5,0.5,1,1,NA,NA,"Lose"
"Aris Thessaloniki","10_6_2023-2024","Birger Verstraete",10,6,"10_6","2023-2024","Regular Season","First Round","Home","Atromitos Athens","M",83,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,1,1,0,0,0,0,0,41,30,33,"(91%)",0,3,0,3,3,0,5,1,4,1,1,0,6,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.909,0,1,0.2,0.25,0,NA,"Lose"
"Aris Thessaloniki","10_6_2023-2024","Franco Ferrari",10,6,"10_6","2023-2024","Regular Season","First Round","Home","Atromitos Athens","D",90,0,0,0,0,0,1,1,4,3,0,0,0,0,5,0,0,3,2,0,0,0,0,0,0,0,68,28,36,"(78%)",2,6,1,6,3,1,14,7,10,6,4,1,17,1,1,0,NA,NA,NA,NA,NA,NA,NA,0.75,0.778,0.167,0.5,0.5,0.6,0.25,NA,"Lose"
"Aris Thessaloniki","10_6_2023-2024","Julian Cuesta",10,6,"10_6","2023-2024","Regular Season","First Round","Home","Atromitos Athens","G",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,19,"(68%)",0,0,0,9,3,0,0,0,0,0,0,0,6,0,0,0,2,0,2,2,0,1,0,NA,0.684,NA,0.333,NA,NA,NA,1,"Lose"
"Aris Thessaloniki","10_6_2023-2024","Magomed Shapi Suleymanov",10,6,"10_6","2023-2024","Regular Season","First Round","Home","Atromitos Athens","M",83,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,26,33,"(79%)",1,6,0,1,1,0,13,4,11,4,2,0,23,0,3,0,NA,NA,NA,NA,NA,NA,NA,0.5,0.788,0,1,0.308,0.364,0,NA,"Lose"
"Aris Thessaloniki","10_6_2023-2024","David Moberg Karlsson",10,6,"10_6","2023-2024","Regular Season","First Round","Home","Atromitos Athens","F",22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,"(67%)",0,1,0,1,0,0,2,1,2,1,0,0,3,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.667,0,0,0.5,0.5,NA,NA,"Lose"
"Aris Thessaloniki","10_6_2023-2024","Loren Moron",10,6,"10_6","2023-2024","Regular Season","First Round","Home","Atromitos Athens","F",90,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,22,5,7,"(71%)",1,1,0,1,1,0,8,2,6,2,2,0,8,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,0.714,0,1,0.25,0.333,0,NA,"Lose"
"Aris Thessaloniki","10_6_2023-2024","Martin Montoya",10,6,"10_6","2023-2024","Regular Season","First Round","Home","Atromitos Athens","D",90,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,70,35,46,"(76%)",1,3,1,2,1,0,5,1,4,0,1,1,16,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.761,0.333,0.5,0.2,0,1,NA,"Lose"
"Aris Thessaloniki","10_6_2023-2024","Jonathan Menendez",10,6,"10_6","2023-2024","Regular Season","First Round","Home","Atromitos Athens","M",59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,16,20,"(80%)",1,1,0,1,0,0,5,2,5,2,0,0,7,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0,0,0.4,0.4,NA,NA,"Lose"
"Aris Thessaloniki","10_6_2023-2024","Michalis Panagidis",10,6,"10_6","2023-2024","Regular Season","First Round","Home","Atromitos Athens","M",68,0,0,0,0,0,1,0,1,1,1,0,0,0,4,0,0,1,3,2,0,0,0,0,0,0,33,8,12,"(67%)",0,1,1,1,1,0,18,11,16,10,2,1,7,2,6,0,NA,NA,NA,NA,NA,NA,NA,1,0.667,1,1,0.611,0.625,0.5,NA,"Lose"
"Aris Thessaloniki","10_6_2023-2024","Ruben Pardo",10,6,"10_6","2023-2024","Regular Season","First Round","Home","Atromitos Athens","M",16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,4,7,"(57%)",0,2,0,0,0,0,3,0,2,0,1,0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.571,0,NA,0,0,0,NA,"Lose"
"Aris Thessaloniki","10_6_2023-2024","Jakub Brabec",10,6,"10_6","2023-2024","Regular Season","First Round","Home","Atromitos Athens","D",90,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,76,62,71,"(87%)",0,0,0,10,7,0,5,2,2,0,3,2,10,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.873,NA,0.7,0.4,0,0.667,NA,"Lose"
"Aris Thessaloniki","10_6_2023-2024","Fabiano",10,6,"10_6","2023-2024","Regular Season","First Round","Home","Atromitos Athens","D",90,1,0,0,0,2,2,1,0,0,0,2,1,1,5,3,0,1,1,1,0,0,0,0,0,0,82,56,70,"(80%)",4,0,0,14,7,0,10,3,4,1,6,2,16,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,0.5,0.3,0.25,0.333,NA,"Lose"
"Aris Thessaloniki","11_3_2023-2024","Vladimir Darida",11,3,"11_3","2023-2024","Regular Season","First Round","Away","Volos NFC","M",89,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,57,39,49,"(80%)",0,1,0,4,1,0,6,1,5,0,1,1,14,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.796,0,0.25,0.167,0,1,NA,"Win"
"Aris Thessaloniki","11_3_2023-2024","Magomed Shapi Suleymanov",11,3,"11_3","2023-2024","Regular Season","First Round","Away","Volos NFC","M",81,0,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,50,28,33,"(85%)",1,3,0,1,0,1,8,4,7,3,1,1,15,1,1,0,NA,NA,NA,NA,NA,NA,NA,0.333,0.848,0,0,0.5,0.429,1,NA,"Win"
"Aris Thessaloniki","11_3_2023-2024","Julian Cuesta",11,3,"11_3","2023-2024","Regular Season","First Round","Away","Volos NFC","G",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,13,24,"(54%)",0,0,0,18,7,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,1,0,NA,0.542,NA,0.389,NA,NA,NA,NA,"Win"
"Aris Thessaloniki","11_3_2023-2024","Martin Montoya",11,3,"11_3","2023-2024","Regular Season","First Round","Away","Volos NFC","D",90,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,1,1,3,0,0,0,0,0,0,0,64,34,40,"(85%)",1,3,1,4,4,0,9,4,6,4,3,0,11,2,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.85,0.333,1,0.444,0.667,0,NA,"Win"
"Aris Thessaloniki","11_3_2023-2024","Birger Verstraete",11,3,"11_3","2023-2024","Regular Season","First Round","Away","Volos NFC","M",90,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,52,41,46,"(89%)",0,0,0,3,3,0,7,1,6,1,1,0,5,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.891,NA,1,0.143,0.167,0,NA,"Win"
"Aris Thessaloniki","11_3_2023-2024","Jean Jules Mvondo",11,3,"11_3","2023-2024","Regular Season","First Round","Away","Volos NFC","M",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,"(83%)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.833,NA,NA,NA,NA,NA,NA,"Win"
"Aris Thessaloniki","11_3_2023-2024","Franco Ferrari",11,3,"11_3","2023-2024","Regular Season","First Round","Away","Volos NFC","D",90,0,0,1,0,0,0,0,5,3,0,0,0,0,8,2,1,4,1,1,0,0,0,0,0,0,83,39,53,"(74%)",1,1,0,7,3,0,11,5,9,4,2,1,19,2,0,0,NA,NA,NA,NA,NA,NA,NA,0.6,0.736,0,0.429,0.455,0.444,0.5,NA,"Win"
"Aris Thessaloniki","11_3_2023-2024","David Moberg Karlsson",11,3,"11_3","2023-2024","Regular Season","First Round","Away","Volos NFC","F",9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,"(100%)",0,0,0,0,0,0,4,1,4,1,0,0,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,0.25,0.25,NA,NA,"Win"
"Aris Thessaloniki","11_3_2023-2024","Valentino Fattore",11,3,"11_3","2023-2024","Regular Season","First Round","Away","Volos NFC","D",90,0,0,0,0,0,0,0,1,1,0,0,0,0,11,5,1,4,1,0,0,0,0,0,0,0,63,41,49,"(84%)",0,0,0,4,1,0,8,6,2,2,6,4,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.837,NA,0.25,0.75,1,0.667,NA,"Win"
"Aris Thessaloniki","11_3_2023-2024","Alvaro Zamora",11,3,"11_3","2023-2024","Regular Season","First Round","Away","Volos NFC","M",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"Win"
"Aris Thessaloniki","11_3_2023-2024","Ruben Pardo",11,3,"11_3","2023-2024","Regular Season","First Round","Away","Volos NFC","M",81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,57,42,48,"(88%)",1,5,1,8,4,0,3,0,2,0,1,0,11,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.875,0.2,0.5,0,0,0,NA,"Win"
"Aris Thessaloniki","11_3_2023-2024","Loren Moron",11,3,"11_3","2023-2024","Regular Season","First Round","Away","Volos NFC","F",90,1,0,0,0,1,1,2,2,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,40,14,21,"(67%)",0,2,0,1,0,0,15,9,9,5,6,4,13,2,3,1,NA,NA,NA,NA,NA,NA,NA,0.5,0.667,0,0,0.6,0.556,0.667,NA,"Win"
"Aris Thessaloniki","11_3_2023-2024","Michalis Panagidis",11,3,"11_3","2023-2024","Regular Season","First Round","Away","Volos NFC","M",64,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,25,13,17,"(76%)",0,1,0,2,1,0,5,3,5,3,0,0,7,0,1,0,NA,NA,NA,NA,NA,NA,NA,0.5,0.765,0,0.5,0.6,0.6,NA,NA,"Win"
