"Team","idseason","Player","Fixture","Game","idgame","Season","Phase","Round","Home_Away","Against","Position","Minutes played","Goals","Assists","Yellow card","Red card","Shots on target","Shots off target","Shots blocked","Dribble attempts","Dribble attempts succ","Penalty won","Big chances missed","Penalty miss","Hit woodwork","Defensive actions","Clearances","Blocked shots","Interceptions","Total tackles","Dribbled past","Penalty committed","Own goals","Last man tackle","Error led to shot","Clearance off line","Error led to goal","Touches","Accurate passes","Total passes","Accurate passes(%)","Key passes","Total Crosses","Accurate Crosses","Total Long balls","Accurate Long balls","Big chances created","Duels","Duels won","Ground duels","Ground duels won","Aerial duels","Aerial duels won","Possession lost","Fouls","Was fouled","Offsides","Saves","Punches","Runs out","Runs out succ","High claims","Saves from inside box","Penalties saved","Dribble(%)","Passes(%)","Crosses(%)","Long balls(%)","Duels(%)","Ground duels(%)","Aerial duels(%)","Runs out(%)","Result"
"Asteras Aktor","6_2_2024-2025","Nikos Kaltsas",6,2,"6_2","2024-2025","Regular Season","First Round","Home",NA,"M",74,1,0,1,NA,1,1,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,54,29,35,"(83%)",4,6,2,2,0,0,8,3,4,1,4,2,15,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.829,0.333,0,0.375,0.25,0.5,NA,NA
"Asteras Aktor","7_5_2024-2025","Julian Bartolo",7,5,"7_5","2024-2025","Regular Season","First Round","Away","Athens Kallithea FC","F",90,1,1,1,0,2,1,0,3,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,56,32,37,"(86%)",2,2,1,2,1,2,10,7,10,7,0,0,10,1,4,0,NA,NA,NA,NA,NA,NA,NA,0.667,0.865,0.5,0.5,0.7,0.7,NA,NA,"Win"
"Asteras Aktor","7_5_2024-2025","Konstantinos Triantafyllopoulos",7,5,"7_5","2024-2025","Regular Season","First Round","Away","Athens Kallithea FC","D",23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14,10,12,"(83%)",0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.833,NA,0.5,NA,NA,NA,NA,"Win"
"Asteras Aktor","7_5_2024-2025","Simon Deli",7,5,"7_5","2024-2025","Regular Season","First Round","Away","Athens Kallithea FC","D",90,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,3,1,0,1,0,0,0,0,0,70,52,60,"(87%)",0,0,0,4,2,0,6,3,3,1,3,2,8,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.867,NA,0.5,0.5,0.333,0.667,NA,"Win"
"Asteras Aktor","7_5_2024-2025","Diamantis Chouchoumis",7,5,"7_5","2024-2025","Regular Season","First Round","Away","Athens Kallithea FC","D",90,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,3,0,0,0,0,0,0,0,0,65,41,46,"(89%)",0,2,0,6,2,0,4,2,0,0,4,2,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.891,0,0.333,0.5,NA,0.5,NA,"Win"
"Asteras Aktor","7_5_2024-2025","Evgeni Yablonski",7,5,"7_5","2024-2025","Regular Season","First Round","Away","Athens Kallithea FC","M",90,0,0,1,0,0,1,1,1,0,0,0,0,0,7,2,0,0,5,2,0,0,0,0,0,0,59,42,47,"(89%)",0,0,0,1,0,0,13,7,11,5,2,2,7,3,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.894,NA,0,0.538,0.455,1,NA,"Win"
"Asteras Aktor","7_5_2024-2025","Sean Goss",7,5,"7_5","2024-2025","Regular Season","First Round","Away","Athens Kallithea FC","M",28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,24,22,22,"(100%)",0,0,0,6,6,0,2,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0.5,1,0,NA,"Win"
"Asteras Aktor","7_5_2024-2025","Francesc Regis",7,5,"7_5","2024-2025","Regular Season","First Round","Away","Athens Kallithea FC","M",67,0,0,0,0,2,0,0,2,1,0,2,0,0,2,0,0,0,2,1,0,0,0,0,0,0,35,19,22,"(86%)",1,3,0,1,0,0,6,3,6,3,0,0,10,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.5,0.864,0,0,0.5,0.5,NA,NA,"Win"
"Asteras Aktor","7_5_2024-2025","Pepe Castano",7,5,"7_5","2024-2025","Regular Season","First Round","Away","Athens Kallithea FC","D",67,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,1,0,0,0,0,0,0,46,37,40,"(93%)",1,0,0,4,2,1,5,4,4,3,1,1,3,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0.925,NA,0.5,0.8,0.75,1,NA,"Win"
"Asteras Aktor","7_5_2024-2025","Darnell Bile",7,5,"7_5","2024-2025","Regular Season","First Round","Away","Athens Kallithea FC","F",23,0,1,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,16,8,8,"(100%)",2,0,0,0,0,2,7,3,6,3,1,0,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.333,1,NA,NA,0.429,0.5,0,NA,"Win"
"Asteras Aktor","7_5_2024-2025","Nikos Kaltsas",7,5,"7_5","2024-2025","Regular Season","First Round","Away","Athens Kallithea FC","F",31,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,20,13,15,"(87%)",0,0,0,0,0,0,4,2,1,0,3,2,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.867,NA,NA,0.5,0,0.667,NA,"Win"
"Asteras Aktor","7_5_2024-2025","Nikolai Alho",7,5,"7_5","2024-2025","Regular Season","First Round","Away","Athens Kallithea FC","D",90,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,1,0,0,0,0,0,0,63,38,47,"(81%)",2,2,0,2,2,1,7,5,4,3,3,2,13,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0.809,0,1,0.714,0.75,0.667,NA,"Win"
"Asteras Aktor","7_5_2024-2025","Panagiotis Tsintotas",7,5,"7_5","2024-2025","Regular Season","First Round","Away","Athens Kallithea FC","G",90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,43,22,31,"(71%)",0,0,0,18,10,0,1,1,0,0,1,1,10,0,0,0,2,1,0,0,1,1,0,NA,0.71,NA,0.556,1,NA,1,NA,"Win"
"Asteras Aktor","7_5_2024-2025","Federico Macheda",7,5,"7_5","2024-2025","Regular Season","First Round","Away","Athens Kallithea FC","F",31,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,10,"(70%)",0,0,0,0,0,0,7,4,6,3,1,1,6,2,2,0,NA,NA,NA,NA,NA,NA,NA,1,0.7,NA,NA,0.571,0.5,1,NA,"Win"
"Asteras Aktor","7_5_2024-2025","Martin Adam",7,5,"7_5","2024-2025","Regular Season","First Round","Away","Athens Kallithea FC","F",59,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,17,9,14,"(64%)",0,0,0,0,0,0,9,3,4,1,5,2,6,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.643,NA,NA,0.333,0.25,0.4,NA,"Win"
"Asteras Aktor","7_5_2024-2025","Oluwatobiloba Alagbe",7,5,"7_5","2024-2025","Regular Season","First Round","Away","Athens Kallithea FC","D",62,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,2,4,0,0,0,0,0,0,0,50,34,39,"(87%)",0,0,0,8,4,0,6,5,5,4,1,1,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.872,NA,0.5,0.833,0.8,1,NA,"Win"
"Asteras Aktor","7_5_2024-2025","Miguel Munoz Mora",7,5,"7_5","2024-2025","Regular Season","First Round","Away","Athens Kallithea FC","M",59,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,35,23,28,"(82%)",1,1,1,1,0,0,4,3,4,3,0,0,6,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0.821,1,0,0.75,0.75,NA,NA,"Win"
"Athens Kallithea FC","1_3_2024-2025","Alessandro Mercati",1,3,"1_3","2024-2025","Regular Season","First Round","Away","APO Levadiakos","M",90,0,0,1,0,0,0,0,4,2,0,0,0,0,7,0,1,1,5,1,0,0,0,0,0,0,45,14,20,"(70%)",0,0,0,5,2,0,26,11,21,10,5,1,16,5,3,0,NA,NA,NA,NA,NA,NA,NA,0.5,0.7,NA,0.4,0.423,0.476,0.2,NA,"Draw"
"Athens Kallithea FC","1_3_2024-2025","Roberts Uldrikis",1,3,"1_3","2024-2025","Regular Season","First Round","Away","APO Levadiakos","F",66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,22,6,9,"(67%)",0,0,0,1,0,0,13,6,5,0,8,6,11,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.667,NA,0,0.462,0,0.75,NA,"Draw"
"Athens Kallithea FC","1_3_2024-2025","Nicolas Isimat-Mirin",1,3,"1_3","2024-2025","Regular Season","First Round","Away","APO Levadiakos","D",90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,24,13,20,"(65%)",0,0,0,5,2,0,4,1,1,0,3,1,8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,0.4,0.25,0,0.333,NA,"Draw"
"Athens Kallithea FC","1_3_2024-2025","Giannis Loukinas",1,3,"1_3","2024-2025","Regular Season","First Round","Away","APO Levadiakos","F",24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,"(43%)",0,0,0,1,0,0,8,4,2,1,6,3,5,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.429,NA,0,0.5,0.5,0.5,NA,"Draw"
"Athens Kallithea FC","1_3_2024-2025","Bernabe Barragan",1,3,"1_3","2024-2025","Regular Season","First Round","Away","APO Levadiakos","G",90,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,35,7,25,"(28%)",0,0,0,22,4,0,0,0,0,0,0,0,18,0,0,0,2,1,1,1,0,0,0,NA,0.28,NA,0.182,NA,NA,NA,1,"Draw"
"Athens Kallithea FC","1_3_2024-2025","Pyry Soiri",1,3,"1_3","2024-2025","Regular Season","First Round","Away","APO Levadiakos","M",83,0,0,0,0,0,0,0,5,2,0,0,0,0,4,2,0,1,1,2,0,0,0,0,0,0,51,11,23,"(48%)",0,1,0,9,1,0,18,7,12,3,6,4,22,3,0,0,NA,NA,NA,NA,NA,NA,NA,0.4,0.478,0,0.111,0.389,0.25,0.667,NA,"Draw"
"Athens Kallithea FC","1_3_2024-2025","Andrei Mo<U+021B>oc",1,3,"1_3","2024-2025","Regular Season","First Round","Away","APO Levadiakos","M",65,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,1,0,0,0,0,0,0,20,8,13,"(62%)",0,1,0,6,3,0,6,4,3,2,3,2,6,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.615,0,0.5,0.667,0.667,0.667,NA,"Draw"
"Athens Kallithea FC","1_3_2024-2025","Matej Hanousek",1,3,"1_3","2024-2025","Regular Season","First Round","Away","APO Levadiakos","D",14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,4,7,"(57%)",0,0,0,2,1,0,1,1,1,1,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.571,NA,0.5,1,1,NA,NA,"Draw"
"Athens Kallithea FC","1_3_2024-2025","Javier Matilla",1,3,"1_3","2024-2025","Regular Season","First Round","Away","APO Levadiakos","M",45,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,26,12,15,"(80%)",0,4,0,2,1,0,6,4,3,2,3,2,7,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0,0.5,0.667,0.667,0.667,NA,"Draw"
"Athens Kallithea FC","1_3_2024-2025","Triantafyllos Pasalidis",1,3,"1_3","2024-2025","Regular Season","First Round","Away","APO Levadiakos","D",90,0,0,0,0,0,0,0,1,0,0,0,0,0,9,4,0,3,2,0,0,0,0,1,0,0,44,23,30,"(77%)",0,0,0,4,2,0,12,6,6,3,6,3,8,2,1,0,NA,NA,NA,NA,NA,NA,NA,0,0.767,NA,0.5,0.5,0.5,0.5,NA,"Draw"
"Athens Kallithea FC","1_3_2024-2025","Josua Mejias",1,3,"1_3","2024-2025","Regular Season","First Round","Away","APO Levadiakos","D",90,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,4,3,0,0,0,0,0,0,0,39,11,23,"(48%)",0,0,0,9,1,0,14,9,5,3,9,6,13,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.478,NA,0.111,0.643,0.6,0.667,NA,"Draw"
"Athens Kallithea FC","1_3_2024-2025","Demethryus",1,3,"1_3","2024-2025","Regular Season","First Round","Away","APO Levadiakos","M",11,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,"(75%)",0,0,0,0,0,0,2,1,2,1,0,0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.5,0.75,NA,NA,0.5,0.5,NA,NA,"Draw"
"Athens Kallithea FC","1_3_2024-2025","Samba Diba",1,3,"1_3","2024-2025","Regular Season","First Round","Away","APO Levadiakos","M",45,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,18,6,10,"(60%)",0,0,0,4,1,0,8,3,5,1,3,2,7,2,1,0,NA,NA,NA,NA,NA,NA,NA,0,0.6,NA,0.25,0.375,0.2,0.667,NA,"Draw"
"Athens Kallithea FC","1_3_2024-2025","Georgios Manthatis",1,3,"1_3","2024-2025","Regular Season","First Round","Away","APO Levadiakos","M",90,0,0,1,0,0,0,0,3,2,0,0,0,0,6,2,0,2,2,1,0,0,0,0,0,0,60,11,27,"(41%)",0,3,0,10,1,0,15,9,13,8,2,1,28,3,4,0,NA,NA,NA,NA,NA,NA,NA,0.667,0.407,0,0.1,0.6,0.615,0.5,NA,"Draw"
"Athens Kallithea FC","1_3_2024-2025","Thierry Moutinho",1,3,"1_3","2024-2025","Regular Season","First Round","Away","APO Levadiakos","F",86,0,0,0,0,0,0,0,6,1,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,38,10,18,"(56%)",0,4,1,2,1,0,15,6,14,6,1,0,18,1,3,0,NA,NA,NA,NA,NA,NA,NA,0.167,0.556,0.25,0.5,0.4,0.429,0,NA,"Draw"
"Athens Kallithea FC","1_3_2024-2025","Elia Giani",1,3,"1_3","2024-2025","Regular Season","First Round","Away","APO Levadiakos","F",25,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,14,0,1,"(0%)",0,0,0,0,0,0,5,1,3,1,2,0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.2,0.333,0,NA,"Draw"
"Athens Kallithea FC","2_7_2024-2025","Alessandro Mercati",2,7,"2_7","2024-2025","Regular Season","First Round","Away","Olympiacos FC","M",45,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,3,0,0,0,0,0,0,32,11,17,"(65%)",0,2,0,2,0,0,15,6,13,6,2,0,11,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,0.647,0,0,0.4,0.462,0,NA,"Lose"
"Athens Kallithea FC","2_7_2024-2025","Pyry Soiri",2,7,"2_7","2024-2025","Regular Season","First Round","Away","Olympiacos FC","D",75,0,0,0,0,1,0,1,1,0,0,1,0,0,4,0,0,0,4,1,0,0,0,0,0,0,35,12,14,"(86%)",0,0,0,2,2,0,9,5,7,4,2,1,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.857,NA,1,0.556,0.571,0.5,NA,"Lose"
"Athens Kallithea FC","2_7_2024-2025","Giannis Loukinas",2,7,"2_7","2024-2025","Regular Season","First Round","Away","Olympiacos FC","F",12,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,1,2,"(50%)",0,0,0,0,0,0,5,3,3,1,2,2,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.5,NA,NA,0.6,0.333,1,NA,"Lose"
"Athens Kallithea FC","2_7_2024-2025","Javier Matilla",2,7,"2_7","2024-2025","Regular Season","First Round","Away","Olympiacos FC","M",84,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,1,3,0,0,0,0,0,0,0,44,21,29,"(72%)",0,4,1,8,3,0,6,4,4,4,2,0,11,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.724,0.25,0.375,0.667,1,0,NA,"Lose"
"Athens Kallithea FC","2_7_2024-2025","Matej Hanousek",2,7,"2_7","2024-2025","Regular Season","First Round","Away","Olympiacos FC","D",15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,14,4,8,"(50%)",0,0,0,3,2,0,4,1,2,0,2,1,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.5,NA,0.667,0.25,0,0.5,NA,"Lose"
"Athens Kallithea FC","2_7_2024-2025","Roberts Uldrikis",2,7,"2_7","2024-2025","Regular Season","First Round","Away","Olympiacos FC","F",90,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,18,27,"(67%)",0,0,0,2,2,0,21,10,6,0,15,10,15,2,0,1,NA,NA,NA,NA,NA,NA,NA,0,0.667,NA,1,0.476,0,0.667,NA,"Lose"
"Athens Kallithea FC","2_7_2024-2025","Demethryus",2,7,"2_7","2024-2025","Regular Season","First Round","Away","Olympiacos FC","M",50,0,0,0,0,0,0,1,4,3,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,37,15,20,"(75%)",3,3,2,5,5,0,11,5,10,5,1,0,11,0,1,0,NA,NA,NA,NA,NA,NA,NA,0.75,0.75,0.667,1,0.455,0.5,0,NA,"Lose"
"Athens Kallithea FC","2_7_2024-2025","Andreas Vasilogiannis",2,7,"2_7","2024-2025","Regular Season","First Round","Away","Olympiacos FC","M",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,"(100%)",0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,"Lose"
"Athens Kallithea FC","2_7_2024-2025","Nicolas Isimat-Mirin",2,7,"2_7","2024-2025","Regular Season","First Round","Away","Olympiacos FC","D",90,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,1,2,1,1,0,0,0,0,0,0,38,19,27,"(70%)",0,0,0,5,1,0,7,3,3,1,4,2,8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.704,NA,0.2,0.429,0.333,0.5,NA,"Lose"
"Athens Kallithea FC","2_7_2024-2025","Andrei Mo<U+021B>oc",2,7,"2_7","2024-2025","Regular Season","First Round","Away","Olympiacos FC","M",90,0,1,1,0,0,0,0,0,0,0,0,0,0,8,4,0,0,4,0,0,0,0,0,0,0,32,15,23,"(65%)",1,0,0,4,1,1,11,9,6,4,5,5,8,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.652,NA,0.25,0.818,0.667,1,NA,"Lose"
"Athens Kallithea FC","2_7_2024-2025","Thierry Moutinho",2,7,"2_7","2024-2025","Regular Season","First Round","Away","Olympiacos FC","F",84,0,0,0,0,0,0,1,5,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,48,19,25,"(76%)",0,3,1,1,1,0,16,7,14,5,2,2,18,3,0,1,NA,NA,NA,NA,NA,NA,NA,0.8,0.76,0.333,1,0.438,0.357,1,NA,"Lose"
"Athens Kallithea FC","2_7_2024-2025","Triantafyllos Pasalidis",2,7,"2_7","2024-2025","Regular Season","First Round","Away","Olympiacos FC","D",90,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,1,5,0,2,0,0,0,0,0,0,31,13,20,"(65%)",0,0,0,7,4,0,10,2,4,0,6,2,7,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,0.571,0.2,0,0.333,NA,"Lose"
"Athens Kallithea FC","2_7_2024-2025","Josua Mejias",2,7,"2_7","2024-2025","Regular Season","First Round","Away","Olympiacos FC","D",40,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,1,0,0,0,0,0,0,0,19,9,14,"(64%)",0,0,0,2,0,0,3,1,1,1,2,0,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.643,NA,0,0.333,1,0,NA,"Lose"
"Athens Kallithea FC","2_7_2024-2025","Bernabe Barragan",2,7,"2_7","2024-2025","Regular Season","First Round","Away","Olympiacos FC","G",90,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,1,39,15,25,"(60%)",0,0,0,23,13,0,0,0,0,0,0,0,10,0,0,0,3,5,0,0,0,1,0,NA,0.6,NA,0.565,NA,NA,NA,NA,"Lose"
"Athens Kallithea FC","2_7_2024-2025","Georgios Manthatis",2,7,"2_7","2024-2025","Regular Season","First Round","Away","Olympiacos FC","D",90,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,1,2,3,0,0,0,0,0,0,58,21,25,"(84%)",1,3,1,1,1,0,15,4,14,4,1,0,16,1,2,0,NA,NA,NA,NA,NA,NA,NA,0,0.84,0.333,1,0.267,0.286,0,NA,"Lose"
"Athens Kallithea FC","2_7_2024-2025","Samba Diba",2,7,"2_7","2024-2025","Regular Season","First Round","Away","Olympiacos FC","M",45,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,11,"(55%)",0,0,0,2,0,0,6,4,6,4,0,0,6,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,0.545,NA,0,0.667,0.667,NA,NA,"Lose"
"Athens Kallithea FC","3_7_2024-2025","Wiktor Matyjewicz",3,7,"3_7","2024-2025","Regular Season","First Round","Home","Panathinaikos","D",9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,3,0,0,NA,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,0,NA,"Draw"
"Athens Kallithea FC","3_7_2024-2025","Matej Hanousek",3,7,"3_7","2024-2025","Regular Season","First Round","Home","Panathinaikos","M",90,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48,20,28,"(71%)",3,3,1,3,1,0,6,1,6,1,0,0,15,2,1,0,NA,NA,NA,NA,NA,NA,NA,0,0.714,0.333,0.333,0.167,0.167,NA,NA,"Draw"
"Athens Kallithea FC","3_7_2024-2025","Alessandro Mercati",3,7,"3_7","2024-2025","Regular Season","First Round","Home","Panathinaikos","M",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,"(50%)",0,0,0,0,0,0,4,0,3,0,1,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0,0,0,NA,"Draw"
"Athens Kallithea FC","3_7_2024-2025","Javier Matilla",3,7,"3_7","2024-2025","Regular Season","First Round","Home","Panathinaikos","M",87,0,0,0,0,0,2,1,1,0,0,0,0,0,5,2,0,1,2,0,0,0,0,0,0,0,53,22,31,"(71%)",4,10,5,2,0,0,3,2,3,2,0,0,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.71,0.5,0,0.667,0.667,NA,NA,"Draw"
"Athens Kallithea FC","3_7_2024-2025","Triantafyllos Pasalidis",3,7,"3_7","2024-2025","Regular Season","First Round","Home","Panathinaikos","D",71,0,0,1,0,0,0,1,0,0,0,0,0,0,11,6,1,1,3,0,0,0,0,0,0,0,31,13,18,"(72%)",1,0,0,5,2,0,8,6,5,3,3,3,5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.722,NA,0.4,0.75,0.6,1,NA,"Draw"
"Athens Kallithea FC","3_7_2024-2025","Nicolas Isimat-Mirin",3,7,"3_7","2024-2025","Regular Season","First Round","Home","Panathinaikos","D",90,0,0,1,0,1,0,0,0,0,0,0,0,0,10,2,3,0,5,1,0,0,0,0,0,0,33,13,17,"(76%)",0,0,0,1,0,0,10,6,9,5,1,1,7,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.765,NA,0,0.6,0.556,1,NA,"Draw"
"Athens Kallithea FC","3_7_2024-2025","Roberts Uldrikis",3,7,"3_7","2024-2025","Regular Season","First Round","Home","Panathinaikos","F",87,0,0,0,0,0,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,37,15,23,"(65%)",2,0,0,1,1,1,17,8,3,0,14,8,13,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.652,NA,1,0.471,0,0.571,NA,"Draw"
"Athens Kallithea FC","3_7_2024-2025","Thierry Moutinho",3,7,"3_7","2024-2025","Regular Season","First Round","Home","Panathinaikos","F",90,1,1,0,0,2,5,1,2,1,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,53,20,27,"(74%)",4,4,0,2,1,1,9,4,7,3,2,1,14,2,1,0,NA,NA,NA,NA,NA,NA,NA,0.5,0.741,0,0.5,0.444,0.429,0.5,NA,"Draw"
"Athens Kallithea FC","3_7_2024-2025","Demethryus",3,7,"3_7","2024-2025","Regular Season","First Round","Home","Panathinaikos","F",71,0,1,0,0,2,0,2,4,4,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,49,24,27,"(89%)",4,1,0,3,3,1,10,6,10,6,0,0,10,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,0.889,0,1,0.6,0.6,NA,NA,"Draw"
"Athens Kallithea FC","3_7_2024-2025","Samba Diba",3,7,"3_7","2024-2025","Regular Season","First Round","Home","Panathinaikos","M",76,0,0,0,0,0,0,1,0,0,0,0,0,1,6,3,1,1,1,0,0,0,0,0,0,0,33,16,21,"(76%)",2,0,0,3,3,0,6,2,4,1,2,1,7,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.762,NA,1,0.333,0.25,0.5,NA,"Draw"
"Athens Kallithea FC","3_7_2024-2025","Mathieu Valbuena",3,7,"3_7","2024-2025","Regular Season","First Round","Home","Panathinaikos","M",19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,12,"(83%)",1,0,0,0,0,1,4,0,3,0,1,0,5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.833,NA,NA,0,0,0,NA,"Draw"
"Athens Kallithea FC","3_7_2024-2025","Giannis Tsivelekidis",3,7,"3_7","2024-2025","Regular Season","First Round","Home","Panathinaikos","D",19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,12,5,8,"(63%)",0,0,0,1,0,0,3,2,2,1,1,1,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.625,NA,0,0.667,0.5,1,NA,"Draw"
