"Team","idseason","Player","Fixture","Game","idgame","Season","Phase","Round","Home_Away","Against","Position","Minutes played","Goals","Assists","Yellow card","Red card","Shots on target","Shots off target","Shots blocked","Dribble attempts","Dribble attempts succ","Penalty won","Big chances missed","Penalty miss","Hit woodwork","Defensive actions","Clearances","Blocked shots","Interceptions","Total tackles","Dribbled past","Penalty committed","Own goals","Last man tackle","Error led to shot","Clearance off line","Error led to goal","Touches","Accurate passes","Total passes","Accurate passes(%)","Key passes","Total Crosses","Accurate Crosses","Total Long balls","Accurate Long balls","Big chances created","Duels","Duels won","Ground duels","Ground duels won","Aerial duels","Aerial duels won","Possession lost","Fouls","Was fouled","Offsides","Saves","Punches","Runs out","Runs out succ","High claims","Saves from inside box","Penalties saved","Dribble(%)","Passes(%)","Crosses(%)","Long balls(%)","Duels(%)","Ground duels(%)","Aerial duels(%)","Runs out(%)","Result"
"AEK Athens","35_1_2022-2023","Jens Jonsson",35,1,"35_1","2022-2023","Play offs","Second Round","Away","Aris Thessaloniki","M",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4,4,"(100%)",0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,NA,NA,"Win"
"AEK Athens","36_1_2022-2023","Mijat Gacinovic",36,1,"36_1","2022-2023","Play offs","Second Round","Home","Volos NFC","M",52,1,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,42,21,26,"(81%)",0,2,0,1,1,0,2,0,2,0,0,0,11,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.808,0,1,0,0,NA,NA,"Win"
"AEK Athens","36_1_2022-2023","Jens Jonsson",36,1,"36_1","2022-2023","Play offs","Second Round","Home","Volos NFC","M",90,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,66,56,60,"(93%)",0,0,0,4,4,0,2,2,2,2,0,0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.933,NA,1,1,1,NA,NA,"Win"
"AEK Athens","36_1_2022-2023","Steven Zuber",36,1,"36_1","2022-2023","Play offs","Second Round","Home","Volos NFC","F",52,1,1,0,0,1,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,28,14,19,"(74%)",1,0,0,2,0,1,5,2,5,2,0,0,8,2,0,1,NA,NA,NA,NA,NA,NA,NA,0.5,0.737,NA,0,0.4,0.4,NA,NA,"Win"
"AEK Athens","36_1_2022-2023","Niclas Eliasson",36,1,"36_1","2022-2023","Play offs","Second Round","Home","Volos NFC","M",38,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,20,23,"(87%)",1,2,1,1,1,1,3,1,3,1,0,0,4,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.87,0.5,1,0.333,0.333,NA,NA,"Win"
"AEK Athens","36_1_2022-2023","Nordin Amrabat",36,1,"36_1","2022-2023","Play offs","Second Round","Home","Volos NFC","M",52,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,25,27,"(93%)",2,3,1,4,4,0,3,1,3,1,0,0,5,2,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.926,0.333,1,0.333,0.333,NA,NA,"Win"
"AEK Athens","36_1_2022-2023","Harold Moukoudi",36,1,"36_1","2022-2023","Play offs","Second Round","Home","Volos NFC","D",67,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,56,52,54,"(96%)",0,0,0,4,4,0,2,2,2,2,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.963,NA,1,1,1,NA,NA,"Win"
"AEK Athens","36_1_2022-2023","Georgios Tzavellas",36,1,"36_1","2022-2023","Play offs","Second Round","Home","Volos NFC","D",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,"(100%)",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Win"
"AEK Athens","36_1_2022-2023","Lazaros Rota",36,1,"36_1","2022-2023","Play offs","Second Round","Home","Volos NFC","D",67,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,41,46,"(89%)",1,2,1,2,1,0,4,1,4,1,0,0,10,2,0,0,NA,NA,NA,NA,NA,NA,NA,0.5,0.891,0.5,0.5,0.25,0.25,NA,NA,"Win"
"AEK Athens","36_1_2022-2023","Giorgos Athanasiadis",36,1,"36_1","2022-2023","Play offs","Second Round","Home","Volos NFC","G",90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,26,20,22,"(91%)",0,0,0,4,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,NA,0.909,NA,0.75,NA,NA,NA,NA,"Win"
"AEK Athens","36_1_2022-2023","Orbelin Pineda",36,1,"36_1","2022-2023","Play offs","Second Round","Home","Volos NFC","M",38,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,41,29,34,"(85%)",4,3,1,2,1,0,0,0,0,0,0,0,7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.853,0.333,0.5,NA,NA,NA,NA,"Win"
"AEK Athens","36_1_2022-2023","Levi Garcia",36,1,"36_1","2022-2023","Play offs","Second Round","Home","Volos NFC","F",90,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,19,"(89%)",3,0,0,0,0,1,5,2,4,1,1,1,6,1,1,1,NA,NA,NA,NA,NA,NA,NA,0,0.895,NA,NA,0.4,0.25,1,NA,"Win"
"AEK Athens","36_1_2022-2023","Domagoj Vida",36,1,"36_1","2022-2023","Play offs","Second Round","Home","Volos NFC","D",90,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,88,78,83,"(94%)",0,0,0,10,9,0,3,2,2,1,1,1,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.94,NA,0.9,0.667,0.5,1,NA,"Win"
"AEK Athens","36_1_2022-2023","Paolo Fernandes",36,1,"36_1","2022-2023","Play offs","Second Round","Home","Volos NFC","F",38,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,19,13,13,"(100%)",1,2,1,0,0,0,1,0,1,0,0,0,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,0.5,NA,0,0,NA,NA,"Win"
"AEK Athens","36_1_2022-2023","Damian Szymanski",36,1,"36_1","2022-2023","Play offs","Second Round","Home","Volos NFC","M",90,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,76,62,70,"(89%)",0,0,0,7,6,0,7,4,6,3,1,1,8,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0.886,NA,0.857,0.571,0.5,1,NA,"Win"
"AEK Athens","36_1_2022-2023","Djibril Sidibe",36,1,"36_1","2022-2023","Play offs","Second Round","Home","Volos NFC","D",23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,29,15,19,"(79%)",1,2,1,2,2,0,1,1,1,1,0,0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.789,0.5,1,1,1,NA,NA,"Win"
"AEK Athens","36_1_2022-2023","Ehsan Hajsafi",36,1,"36_1","2022-2023","Play offs","Second Round","Home","Volos NFC","D",90,0,1,0,0,1,0,0,2,1,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,74,38,51,"(75%)",2,6,1,4,2,1,5,3,4,2,1,1,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.5,0.745,0.167,0.5,0.6,0.5,1,NA,"Win"
"AEK Athens","4_6_2022-2023","Niclas Eliasson",4,6,"4_6","2022-2023","Regular Season","First Round","Away","Panathinaikos","M",32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,6,"(50%)",1,3,0,0,0,0,1,1,1,1,0,0,7,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,NA,1,1,NA,NA,"Lose"
"AEK Athens","4_6_2022-2023","Cican Stankovic",4,6,"4_6","2022-2023","Regular Season","First Round","Away","Panathinaikos","G",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,22,25,"(88%)",0,0,0,11,9,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,1,2,0,NA,0.88,NA,0.818,NA,NA,NA,NA,"Lose"
"AEK Athens","4_6_2022-2023","Levi Garcia",4,6,"4_6","2022-2023","Regular Season","First Round","Away","Panathinaikos","M",90,0,0,0,0,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,33,10,14,"(71%)",0,1,0,2,1,0,11,3,7,1,4,2,18,2,0,1,NA,NA,NA,NA,NA,NA,NA,0.5,0.714,0,0.5,0.273,0.143,0.5,NA,"Lose"
"AEK Athens","4_6_2022-2023","Domagoj Vida",4,6,"4_6","2022-2023","Regular Season","First Round","Away","Panathinaikos","D",90,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,47,36,40,"(90%)",0,0,0,10,6,0,7,4,6,3,1,1,5,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,0.6,0.571,0.5,1,NA,"Lose"
"AEK Athens","4_6_2022-2023","Orbelin Pineda",4,6,"4_6","2022-2023","Regular Season","First Round","Away","Panathinaikos","M",90,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,44,22,31,"(71%)",1,1,1,6,3,0,7,3,7,3,0,0,14,2,2,0,NA,NA,NA,NA,NA,NA,NA,0,0.71,1,0.5,0.429,0.429,NA,NA,"Lose"
"AEK Athens","4_6_2022-2023","Sergio Araujo",4,6,"4_6","2022-2023","Regular Season","First Round","Away","Panathinaikos","F",77,0,1,0,0,1,1,2,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,37,19,25,"(76%)",1,0,0,2,2,1,6,0,6,0,0,0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.76,NA,1,0,0,NA,NA,"Lose"
"AEK Athens","4_6_2022-2023","Milad Mohammadi",4,6,"4_6","2022-2023","Regular Season","First Round","Away","Panathinaikos","D",32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,21,6,11,"(55%)",0,1,0,3,1,0,3,1,3,1,0,0,7,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.545,0,0.333,0.333,0.333,NA,NA,"Lose"
"AEK Athens","4_6_2022-2023","Ehsan Hajsafi",4,6,"4_6","2022-2023","Regular Season","First Round","Away","Panathinaikos","D",58,0,0,1,0,0,0,0,1,1,0,0,0,0,3,0,0,1,2,0,1,0,0,0,0,0,27,13,13,"(100%)",0,2,1,0,0,0,5,4,5,4,0,0,3,2,1,0,NA,NA,NA,NA,NA,NA,NA,1,1,0.5,NA,0.8,0.8,NA,NA,"Lose"
"AEK Athens","4_6_2022-2023","Georgios Tzavellas",4,6,"4_6","2022-2023","Regular Season","First Round","Away","Panathinaikos","D",90,0,0,1,0,0,0,0,0,0,0,0,0,0,14,9,0,4,1,0,0,0,0,0,0,0,61,35,44,"(80%)",0,0,0,9,4,0,4,4,4,4,0,0,9,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,0.795,NA,0.444,1,1,NA,NA,"Lose"
"AEK Athens","4_6_2022-2023","Tom van Weert",4,6,"4_6","2022-2023","Regular Season","First Round","Away","Panathinaikos","F",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,"(33%)",1,0,0,0,0,0,2,0,2,0,0,0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.333,NA,NA,0,0,NA,NA,"Lose"
"AEK Athens","4_6_2022-2023","Nordin Amrabat",4,6,"4_6","2022-2023","Regular Season","First Round","Away","Panathinaikos","M",33,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,16,"(81%)",2,6,1,1,0,1,1,0,1,0,0,0,10,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,0.812,0.167,0,0,0,NA,NA,"Lose"
"AEK Athens","4_6_2022-2023","Jens Jonsson",4,6,"4_6","2022-2023","Regular Season","First Round","Away","Panathinaikos","M",57,0,0,0,0,1,0,0,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,34,21,28,"(75%)",0,0,0,2,0,0,2,2,2,2,0,0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.75,NA,0,1,1,NA,NA,"Lose"
"AEK Athens","4_6_2022-2023","Mijat Gacinovic",4,6,"4_6","2022-2023","Regular Season","First Round","Away","Panathinaikos","M",58,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,24,13,16,"(81%)",1,0,0,0,0,0,5,1,5,1,0,0,8,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.812,NA,NA,0.2,0.2,NA,NA,"Lose"
"AEK Athens","4_6_2022-2023","Petros Mantalos",4,6,"4_6","2022-2023","Regular Season","First Round","Away","Panathinaikos","M",33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,27,17,24,"(71%)",0,0,0,5,2,0,3,1,3,1,0,0,7,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.708,NA,0.4,0.333,0.333,NA,NA,"Lose"
"AEK Athens","4_6_2022-2023","Damian Szymanski",4,6,"4_6","2022-2023","Regular Season","First Round","Away","Panathinaikos","M",57,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,33,18,24,"(75%)",1,3,1,2,1,0,7,3,6,3,1,0,8,1,0,1,NA,NA,NA,NA,NA,NA,NA,1,0.75,0.333,0.5,0.429,0.5,0,NA,"Lose"
"AEK Athens","4_6_2022-2023","Lazaros Rota",4,6,"4_6","2022-2023","Regular Season","First Round","Away","Panathinaikos","D",90,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1,2,2,0,0,0,0,0,0,52,28,37,"(76%)",0,0,0,6,3,0,10,3,7,3,3,0,12,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.757,NA,0.5,0.3,0.429,0,NA,"Lose"
"AEK Athens","5_2_2022-2023","Harold Moukoudi",5,2,"5_2","2022-2023","Regular Season","First Round","Away","Panetolikos","D",45,1,0,0,0,1,0,0,2,2,0,0,0,0,5,2,1,1,1,0,0,0,0,0,0,0,31,21,22,"(95%)",0,0,0,3,3,0,6,4,4,3,2,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.955,NA,1,0.667,0.75,0.5,NA,"Win"
"AEK Athens","5_2_2022-2023","Domagoj Vida",5,2,"5_2","2022-2023","Regular Season","First Round","Away","Panetolikos","D",90,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0,66,49,59,"(83%)",1,0,0,12,6,0,8,6,5,4,3,2,10,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0.831,NA,0.5,0.75,0.8,0.667,NA,"Win"
"AEK Athens","5_2_2022-2023","Petros Mantalos",5,2,"5_2","2022-2023","Regular Season","First Round","Away","Panetolikos","M",16,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,19,12,15,"(80%)",0,0,0,3,2,0,2,2,2,2,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,0.667,1,1,NA,NA,"Win"
"AEK Athens","5_2_2022-2023","Milad Mohammadi",5,2,"5_2","2022-2023","Regular Season","First Round","Away","Panetolikos","D",25,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19,12,12,"(100%)",1,2,0,1,1,0,4,2,3,2,1,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0.5,0.667,0,NA,"Win"
"AEK Athens","5_2_2022-2023","Lazaros Rota",5,2,"5_2","2022-2023","Regular Season","First Round","Away","Panetolikos","D",74,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,37,16,21,"(76%)",1,2,1,0,0,1,10,5,10,5,0,0,8,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.762,0.5,NA,0.5,0.5,NA,NA,"Win"
"AEK Athens","5_2_2022-2023","Orbelin Pineda",5,2,"5_2","2022-2023","Regular Season","First Round","Away","Panetolikos","M",90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,87,69,78,"(88%)",2,1,0,5,4,0,8,4,6,2,2,2,13,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.885,0,0.8,0.5,0.333,1,NA,"Win"
"AEK Athens","5_2_2022-2023","Levi Garcia",5,2,"5_2","2022-2023","Regular Season","First Round","Away","Panetolikos","F",90,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,17,22,"(77%)",3,0,0,0,0,0,9,5,4,1,5,4,12,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0.773,NA,NA,0.556,0.25,0.8,NA,"Win"
"AEK Athens","5_2_2022-2023","Georgios Tzavellas",5,2,"5_2","2022-2023","Regular Season","First Round","Away","Panetolikos","D",45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,34,40,"(85%)",0,0,0,10,5,0,4,4,2,2,2,2,6,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0.85,NA,0.5,1,1,1,NA,"Win"
"AEK Athens","5_2_2022-2023","Mijat Gacinovic",5,2,"5_2","2022-2023","Regular Season","First Round","Away","Panetolikos","M",83,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,23,28,"(82%)",0,2,1,1,1,0,6,1,6,1,0,0,9,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.821,0.5,1,0.167,0.167,NA,NA,"Win"
"AEK Athens","5_2_2022-2023","Cican Stankovic",5,2,"5_2","2022-2023","Regular Season","First Round","Away","Panetolikos","G",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,25,"(64%)",0,0,0,12,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,NA,0.64,NA,0.417,NA,NA,NA,NA,"Win"
"AEK Athens","5_2_2022-2023","Niclas Eliasson",5,2,"5_2","2022-2023","Regular Season","First Round","Away","Panetolikos","M",65,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,28,14,18,"(78%)",0,5,1,0,0,0,4,2,4,2,0,0,10,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.778,0.2,NA,0.5,0.5,NA,NA,"Win"
"AEK Athens","5_2_2022-2023","Konstantinos Galanopoulos",5,2,"5_2","2022-2023","Regular Season","First Round","Away","Panetolikos","M",11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,2,"(50%)",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,"Win"
"AEK Athens","5_2_2022-2023","Ehsan Hajsafi",5,2,"5_2","2022-2023","Regular Season","First Round","Away","Panetolikos","D",65,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,37,24,31,"(77%)",0,1,0,3,1,0,5,3,3,2,2,1,8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.774,0,0.333,0.6,0.667,0.5,NA,"Win"
"AEK Athens","5_2_2022-2023","Damian Szymanski",5,2,"5_2","2022-2023","Regular Season","First Round","Away","Panetolikos","M",90,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,91,77,84,"(92%)",2,2,0,13,11,0,7,4,4,2,3,2,10,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.917,0,0.846,0.571,0.5,0.667,NA,"Win"
"AEK Athens","5_2_2022-2023","Sergio Araujo",5,2,"5_2","2022-2023","Regular Season","First Round","Away","Panetolikos","M",90,0,0,0,0,1,5,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,48,24,31,"(77%)",3,2,2,1,0,0,10,5,9,5,1,0,10,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,0.774,1,0,0.5,0.556,0,NA,"Win"
"AEK Athens","5_2_2022-2023","Nordin Amrabat",5,2,"5_2","2022-2023","Regular Season","First Round","Away","Panetolikos","M",25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,15,"(80%)",3,3,2,3,3,0,7,0,7,0,0,0,8,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.667,1,0,0,NA,NA,"Win"
"AEK Athens","6_7_2022-2023","Harold Moukoudi",6,7,"6_7","2022-2023","Regular Season","First Round","Home","Ionikos","D",90,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,1,2,1,0,0,0,0,0,0,62,53,55,"(96%)",0,0,0,5,5,0,4,2,4,2,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.964,NA,1,0.5,0.5,NA,NA,"Win"
"AEK Athens","6_7_2022-2023","Steven Zuber",6,7,"6_7","2022-2023","Regular Season","First Round","Home","Ionikos","M",20,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,5,"(60%)",1,1,0,1,1,0,1,0,1,0,0,0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0,1,0,0,NA,NA,"Win"
"AEK Athens","6_7_2022-2023","Petros Mantalos",6,7,"6_7","2022-2023","Regular Season","First Round","Home","Ionikos","M",20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,10,"(80%)",1,0,0,2,2,0,1,0,1,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,1,0,0,NA,NA,"Win"
"AEK Athens","6_7_2022-2023","Cican Stankovic",6,7,"6_7","2022-2023","Regular Season","First Round","Home","Ionikos","G",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,19,"(79%)",0,0,0,10,7,0,1,0,1,0,0,0,4,1,0,0,1,0,0,0,1,0,0,NA,0.789,NA,0.7,0,0,NA,NA,"Win"
"AEK Athens","6_7_2022-2023","Domagoj Vida",6,7,"6_7","2022-2023","Regular Season","First Round","Home","Ionikos","D",90,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,50,37,42,"(88%)",0,0,0,5,4,0,6,3,6,3,0,0,6,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0.881,NA,0.8,0.5,0.5,NA,NA,"Win"
"AEK Athens","6_7_2022-2023","Niclas Eliasson",6,7,"6_7","2022-2023","Regular Season","First Round","Home","Ionikos","M",70,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,42,20,25,"(80%)",5,8,4,2,0,2,8,5,8,5,0,0,10,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.5,0,0.625,0.625,NA,NA,"Win"
"AEK Athens","6_7_2022-2023","Nordin Amrabat",6,7,"6_7","2022-2023","Regular Season","First Round","Home","Ionikos","M",20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,12,"(92%)",5,7,3,0,0,1,0,0,0,0,0,0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.917,0.429,NA,NA,NA,NA,NA,"Win"
"AEK Athens","6_7_2022-2023","Levi Garcia",6,7,"6_7","2022-2023","Regular Season","First Round","Home","Ionikos","F",70,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,13,20,"(65%)",1,0,0,1,1,0,11,2,8,1,3,1,14,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,1,0.182,0.125,0.333,NA,"Win"
"AEK Athens","6_7_2022-2023","Michalis Kosidis",6,7,"6_7","2022-2023","Regular Season","First Round","Home","Ionikos","F",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,"(100%)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"Win"
"AEK Athens","6_7_2022-2023","Sergio Araujo",6,7,"6_7","2022-2023","Regular Season","First Round","Home","Ionikos","F",87,1,0,0,0,2,1,2,2,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,46,25,31,"(81%)",3,1,1,2,2,0,8,4,8,4,0,0,9,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,0.806,1,1,0.5,0.5,NA,NA,"Win"
"AEK Athens","6_7_2022-2023","Lazaros Rota",6,7,"6_7","2022-2023","Regular Season","First Round","Home","Ionikos","D",90,0,0,0,0,0,2,1,0,0,0,0,0,0,3,1,0,1,1,1,0,0,0,0,0,0,70,52,55,"(95%)",0,1,0,6,5,0,3,1,3,1,0,0,8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.945,0,0.833,0.333,0.333,NA,NA,"Win"
"AEK Athens","6_7_2022-2023","Konstantinos Galanopoulos",6,7,"6_7","2022-2023","Regular Season","First Round","Home","Ionikos","M",8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,1,"(100%)",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,"Win"
"AEK Athens","6_7_2022-2023","Orbelin Pineda",6,7,"6_7","2022-2023","Regular Season","First Round","Home","Ionikos","M",70,0,0,0,0,0,2,0,2,2,0,0,0,1,3,0,0,0,3,1,0,0,0,0,0,0,67,41,53,"(77%)",2,1,0,5,4,0,12,7,12,7,0,0,16,1,2,0,NA,NA,NA,NA,NA,NA,NA,1,0.774,0,0.8,0.583,0.583,NA,NA,"Win"
"AEK Athens","6_7_2022-2023","Damian Szymanski",6,7,"6_7","2022-2023","Regular Season","First Round","Home","Ionikos","M",90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,68,60,64,"(94%)",0,0,0,8,7,0,4,3,4,3,0,0,4,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.938,NA,0.875,0.75,0.75,NA,NA,"Win"
